tracking_number,recipient_name,address_line_1,address_line_2,city,state,zip,weight_oz,length_in,width_in,height_in,hazmat_flag,sunday_eligible,pod_required,service_type,delivery_notes
940030000000001580,Recipient 1580,280 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001581,Recipient 1581,281 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001582,Recipient 1582,282 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001583,Recipient 1583,283 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001584,Recipient 1584,284 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001585,Recipient 1585,285 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001586,Recipient 1586,286 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001587,Recipient 1587,287 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001588,Recipient 1588,288 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001589,Recipient 1589,289 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001590,Recipient 1590,290 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001591,Recipient 1591,291 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001592,Recipient 1592,292 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001593,Recipient 1593,293 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001594,Recipient 1594,294 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001595,Recipient 1595,295 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001596,Recipient 1596,296 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001597,Recipient 1597,297 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001598,Recipient 1598,298 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001599,Recipient 1599,299 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001600,Recipient 1600,100 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001601,Recipient 1601,101 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001602,Recipient 1602,102 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001603,Recipient 1603,103 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001604,Recipient 1604,104 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001605,Recipient 1605,105 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001606,Recipient 1606,106 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001607,Recipient 1607,107 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001608,Recipient 1608,108 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001609,Recipient 1609,109 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001610,Recipient 1610,110 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001611,Recipient 1611,111 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001612,Recipient 1612,112 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001613,Recipient 1613,113 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001614,Recipient 1614,114 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001615,Recipient 1615,115 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001616,Recipient 1616,116 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001617,Recipient 1617,117 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001618,Recipient 1618,118 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001619,Recipient 1619,119 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001620,Recipient 1620,120 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001621,Recipient 1621,121 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001622,Recipient 1622,122 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001623,Recipient 1623,123 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001624,Recipient 1624,124 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001625,Recipient 1625,125 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001626,Recipient 1626,126 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001627,Recipient 1627,127 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001628,Recipient 1628,128 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001629,Recipient 1629,129 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001630,Recipient 1630,130 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001631,Recipient 1631,131 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001632,Recipient 1632,132 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001633,Recipient 1633,133 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001634,Recipient 1634,134 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001635,Recipient 1635,135 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001636,Recipient 1636,136 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001637,Recipient 1637,137 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001638,Recipient 1638,138 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001639,Recipient 1639,139 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001640,Recipient 1640,140 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001641,Recipient 1641,141 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001642,Recipient 1642,142 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001643,Recipient 1643,143 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001644,Recipient 1644,144 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001645,Recipient 1645,145 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001646,Recipient 1646,146 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001647,Recipient 1647,147 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001648,Recipient 1648,148 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001649,Recipient 1649,149 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001650,Recipient 1650,150 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001651,Recipient 1651,151 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001652,Recipient 1652,152 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001653,Recipient 1653,153 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001654,Recipient 1654,154 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001655,Recipient 1655,155 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001656,Recipient 1656,156 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001657,Recipient 1657,157 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001658,Recipient 1658,158 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001659,Recipient 1659,159 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001660,Recipient 1660,160 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001661,Recipient 1661,161 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001662,Recipient 1662,162 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001663,Recipient 1663,163 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001664,Recipient 1664,164 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001665,Recipient 1665,165 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001666,Recipient 1666,166 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001667,Recipient 1667,167 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001668,Recipient 1668,168 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001669,Recipient 1669,169 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001670,Recipient 1670,170 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001671,Recipient 1671,171 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001672,Recipient 1672,172 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001673,Recipient 1673,173 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001674,Recipient 1674,174 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001675,Recipient 1675,175 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001676,Recipient 1676,176 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001677,Recipient 1677,177 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001678,Recipient 1678,178 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001679,Recipient 1679,179 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001680,Recipient 1680,180 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001681,Recipient 1681,181 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001682,Recipient 1682,182 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001683,Recipient 1683,183 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001684,Recipient 1684,184 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001685,Recipient 1685,185 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001686,Recipient 1686,186 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001687,Recipient 1687,187 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001688,Recipient 1688,188 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001689,Recipient 1689,189 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001690,Recipient 1690,190 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001691,Recipient 1691,191 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001692,Recipient 1692,192 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001693,Recipient 1693,193 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001694,Recipient 1694,194 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001695,Recipient 1695,195 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001696,Recipient 1696,196 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001697,Recipient 1697,197 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001698,Recipient 1698,198 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001699,Recipient 1699,199 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001700,Recipient 1700,200 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001701,Recipient 1701,201 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001702,Recipient 1702,202 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001703,Recipient 1703,203 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001704,Recipient 1704,204 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001705,Recipient 1705,205 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001706,Recipient 1706,206 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001707,Recipient 1707,207 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001708,Recipient 1708,208 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001709,Recipient 1709,209 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001710,Recipient 1710,210 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001711,Recipient 1711,211 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001712,Recipient 1712,212 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001713,Recipient 1713,213 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001714,Recipient 1714,214 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001715,Recipient 1715,215 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001716,Recipient 1716,216 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001717,Recipient 1717,217 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001718,Recipient 1718,218 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001719,Recipient 1719,219 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001720,Recipient 1720,220 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001721,Recipient 1721,221 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001722,Recipient 1722,222 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001723,Recipient 1723,223 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001724,Recipient 1724,224 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001725,Recipient 1725,225 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001726,Recipient 1726,226 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001727,Recipient 1727,227 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001728,Recipient 1728,228 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001729,Recipient 1729,229 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001730,Recipient 1730,230 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001731,Recipient 1731,231 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001732,Recipient 1732,232 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001733,Recipient 1733,233 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001734,Recipient 1734,234 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001735,Recipient 1735,235 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001736,Recipient 1736,236 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001737,Recipient 1737,237 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001738,Recipient 1738,238 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001739,Recipient 1739,239 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001740,Recipient 1740,240 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001741,Recipient 1741,241 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001742,Recipient 1742,242 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001743,Recipient 1743,243 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001744,Recipient 1744,244 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001745,Recipient 1745,245 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001746,Recipient 1746,246 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001747,Recipient 1747,247 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001748,Recipient 1748,248 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001749,Recipient 1749,249 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001750,Recipient 1750,250 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001751,Recipient 1751,251 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001752,Recipient 1752,252 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001753,Recipient 1753,253 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001754,Recipient 1754,254 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001755,Recipient 1755,255 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001756,Recipient 1756,256 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001757,Recipient 1757,257 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001758,Recipient 1758,258 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001759,Recipient 1759,259 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001760,Recipient 1760,260 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001761,Recipient 1761,261 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001762,Recipient 1762,262 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001763,Recipient 1763,263 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001764,Recipient 1764,264 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001765,Recipient 1765,265 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001766,Recipient 1766,266 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001767,Recipient 1767,267 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001768,Recipient 1768,268 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001769,Recipient 1769,269 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001770,Recipient 1770,270 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001771,Recipient 1771,271 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001772,Recipient 1772,272 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001773,Recipient 1773,273 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001774,Recipient 1774,274 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001775,Recipient 1775,275 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001776,Recipient 1776,276 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001777,Recipient 1777,277 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001778,Recipient 1778,278 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001779,Recipient 1779,279 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001780,Recipient 1780,280 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001781,Recipient 1781,281 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001782,Recipient 1782,282 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001783,Recipient 1783,283 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001784,Recipient 1784,284 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001785,Recipient 1785,285 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001786,Recipient 1786,286 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001787,Recipient 1787,287 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001788,Recipient 1788,288 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001789,Recipient 1789,289 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001790,Recipient 1790,290 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001791,Recipient 1791,291 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001792,Recipient 1792,292 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001793,Recipient 1793,293 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001794,Recipient 1794,294 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001795,Recipient 1795,295 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001796,Recipient 1796,296 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001797,Recipient 1797,297 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001798,Recipient 1798,298 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001799,Recipient 1799,299 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001800,Recipient 1800,100 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001801,Recipient 1801,101 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001802,Recipient 1802,102 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001803,Recipient 1803,103 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001804,Recipient 1804,104 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001805,Recipient 1805,105 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001806,Recipient 1806,106 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001807,Recipient 1807,107 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001808,Recipient 1808,108 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001809,Recipient 1809,109 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001810,Recipient 1810,110 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001811,Recipient 1811,111 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001812,Recipient 1812,112 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001813,Recipient 1813,113 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001814,Recipient 1814,114 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001815,Recipient 1815,115 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001816,Recipient 1816,116 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001817,Recipient 1817,117 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001818,Recipient 1818,118 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001819,Recipient 1819,119 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001820,Recipient 1820,120 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001821,Recipient 1821,121 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001822,Recipient 1822,122 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001823,Recipient 1823,123 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001824,Recipient 1824,124 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000001825,Recipient 1825,125 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001826,Recipient 1826,126 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000001827,Recipient 1827,127 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
